listing_id,make,model,year,trim,body_type,fuel_type,transmission,mileage,price,condition,seller_type,city,state,country,Adaptive Cruise Control,Alloy Wheels,Android Auto,Apple CarPlay,Backup Camera,Blind Spot Monitor,Bluetooth,Fog Lights,Heated Seats,Keyless Entry,LED Headlights,Lane Keep Assist,Leather Seats,Navigation,Panoramic Roof,Parking Sensors,Push Button Start,Sunroof,Ventilated Seats,Wireless Charging
1818,Audi,Q5,2013,LTZ,Pickup,CNG,Automatic,254087,4085,excellent,Certified Pre-Owned,Deggendorf,BB,Germany,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
1819,Tata,Nexon,2024,,Coupe,Petrol,Automatic,14401,19997,like new,Dealer,Cape Town,LP,South Africa,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False
1820,Mahindra,XUV700,2023,EX,Convertible,Hybrid,CVT,28636,16026,fair,Dealer,Ponsdan,ARA,France,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1821,Skoda,Slavia,2015,EX,Convertible,Petrol,Automatic,117914,5433,good,Private Party,Gwalior,PB,India,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1822,Kia,Seltos,2016,SE,Sedan,Diesel,Automatic,206595,2463,good,Private Party,Toussaintboeuf,ARA,France,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True
1823,Hyundai,Sonata,2013,Sport,Convertible,CNG,Automatic,105685,2890,good,Private Party,Traceyport,AB,Canada,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,False
1824,Toyota,Corolla,2005,LTZ,Sedan,Diesel,DCT,343689,1204,excellent,Private Party,西多摩郡日の出町,Okinawa,Japan,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1825,Audi,Q3,2015,L,Coupe,Petrol,Manual,90827,6006,good,Dealer,Cavalcante das Flores,AM,Brazil,False,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True
1826,Toyota,Camry,2016,,Crossover,Diesel,Automatic,166614,3731,good,Dealer,Marchand-la-Forêt,ARA,France,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1827,Audi,Q3,2009,Titanium,MPV,CNG,Automatic,232748,1684,like new,Dealer,East Lindamouth,AB,Canada,False,True,False,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False
1828,Maruti,Wagon R,2013,,Sedan,Petrol,DCT,97252,1652,like new,Private Party,Cassiano das Pedras,PA,Brazil,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
1829,Volkswagen,Taigun,2020,Touring,Crossover,Electric,Automatic,55041,13115,good,Private Party,Alisonberg,NIR,UK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1830,Volkswagen,Jetta,2006,SE,Van,Hybrid,Manual,256815,1300,good,Dealer,North Hunter,TAS,Australia,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False
1831,Skoda,Octavia,2009,Touring,Pickup,Petrol,Manual,216499,1309,good,Private Party,West Angelahaven,SA,Australia,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
1832,Kia,Sportage,2020,Long Range,Hatchback,Electric,CVT,30557,7739,fair,Dealer,Sandovalmouth,ACT,Australia,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1833,Audi,A4,2014,Trend,Sedan,Diesel,Automatic,166194,2770,,Dealer,Katefort,ENG,UK,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
1834,Volkswagen,Jetta,2014,Long Range,SUV,Electric,CVT,200858,2748,excellent,Dealer,Udupi,HR,India,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
1835,Chevrolet,Malibu,2008,L,SUV,Petrol,Manual,146668,1270,like new,Private Party,Port Elizabethfort,NY,US,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1836,Hyundai,Tucson,2013,LT,Coupe,CNG,Manual,181661,1907,excellent,Private Party,East Dominicmouth,WLS,UK,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
1837,Audi,A6,2021,Touring,Pickup,Diesel,Manual,45482,26615,,Dealer,Pires de Minas,AM,Brazil,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1838,Kia,Sorento,2017,Base,Sedan,CNG,Manual,119031,2712,fair,Dealer,da Luz,PA,Brazil,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1839,Nissan,Rogue,2017,,Van,CNG,Automatic,84629,4735,good,Dealer,Johannesburg,MP,South Africa,True,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True
1840,Volkswagen,Tiguan,2016,LTZ,Pickup,Petrol,CVT,137802,4035,excellent,Private Party,Johnfurt,NL,Canada,False,True,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False
1841,Kia,Sportage,2007,EX,MPV,Hybrid,Automatic,239250,1263,fair,Dealer,Pichon,NAQ,France,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
1842,Hyundai,Sonata,2022,L,Hatchback,Petrol,DCT,33906,13208,like new,Dealer,South Helen,SCT,UK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1843,Mahindra,XUV700,2014,LX,Pickup,Petrol,Automatic,140670,3254,good,Private Party,Kollam,DL,India,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
1844,Tata,Harrier,2018,EX,MPV,Hybrid,Automatic,101320,3156,good,Dealer,Patriciamouth,MA,US,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False
1845,Kia,Sportage,2007,Performance,Pickup,Electric,Automatic,219008,1229,excellent,Private Party,Thanjavur,UP,India,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1846,Mahindra,Bolero,2024,Titanium,Hatchback,Petrol,Automatic,13942,12724,excellent,Dealer,Guerra Alegre,AM,Brazil,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,False,True,False
1847,Mercedes-Benz,E-Class,2017,LX,Van,Plug-in Hybrid,Automatic,79216,7274,fair,Dealer,Thomasbury,PA,US,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
1848,Skoda,Kushaq,2020,Touring,Crossover,Petrol,Automatic,111075,9347,good,Dealer,Lelièvre,NAQ,France,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False
1849,Tata,Altroz,2013,Trend,SUV,Petrol,Automatic,137306,1287,fair,Private Party,Mendes,PA,Brazil,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,False,False
1850,Honda,City,2020,L,Convertible,CNG,Automatic,109826,9383,fair,Private Party,Chandigarh,PB,India,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False
1851,Nissan,Magnite,2017,LT,Convertible,Petrol,Automatic,185857,5265,excellent,Dealer,Hoarau,CVL,France,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1852,Volkswagen,Taigun,2016,XLE,Coupe,Diesel,Automatic,73509,4877,good,Private Party,Aragão,BA,Brazil,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
1853,BMW,X5,2018,,Crossover,Diesel,Automatic,166009,7802,good,Private Party,Chauveau,IDF,France,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1854,Mahindra,XUV700,2019,XLE,Sedan,Electric,Automatic,37113,7911,excellent,Dealer,Port Melissaview,QC,Canada,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True
1855,Honda,Amaze,2021,XLE,MPV,Petrol,Automatic,53444,14275,excellent,Dealer,Neuss,HH,Germany,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
1856,Tesla,Model Y,2014,Platinum,SUV,Diesel,CVT,155265,3988,good,Certified Pre-Owned,Smithhaven,ENG,UK,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True
1857,Mahindra,Scorpio,2021,,Coupe,Petrol,CVT,48894,8642,fair,Dealer,Karlsruhe,RP,Germany,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False
1858,Hyundai,i20,2013,LX,Pickup,Diesel,Automatic,173665,3390,excellent,Dealer,Dos SantosBourg,PACA,France,False,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,True
1859,BMW,5 Series,2018,XSE,Van,Petrol,Automatic,119198,10719,good,Certified Pre-Owned,Donaueschingen,HH,Germany,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
1860,Volkswagen,Taigun,2008,Platinum,Van,Petrol,AMT,232182,1213,good,Private Party,South Phillipmouth,QLD,Australia,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1861,Ford,Escape,2016,LE,Crossover,Petrol,Manual,75705,5088,good,Dealer,Viana,SP,Brazil,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1862,Kia,Seltos,2016,,SUV,Petrol,Manual,160607,4218,good,Private Party,Courtois,ARA,France,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1863,Hyundai,Elantra,2023,Base,Hatchback,Diesel,Manual,40330,10638,fair,Certified Pre-Owned,Rousset,PACA,France,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
1864,Kia,Sonet,2016,LX,Sedan,Diesel,Manual,145983,3599,good,Dealer,Ollivier-sur-Lopez,PDL,France,False,False,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True
1865,BMW,5 Series,2016,,Pickup,Electric,Automatic,169254,7146,fair,Dealer,墨田区,Aichi,Japan,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False
1866,Skoda,Octavia,2011,,Pickup,Petrol,Automatic,301084,1311,salvage,Dealer,小金井市,Fukuoka,Japan,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False
1867,BMW,X3,2021,Premium,SUV,Petrol,Automatic,44438,20861,fair,Private Party,Port Elizabeth,EC,South Africa,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1868,Volkswagen,Tiguan,2008,Base,Sedan,Petrol,Automatic,130051,1308,good,Dealer,South Dominic,WLS,UK,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1869,Maruti,Swift,2013,XSE,Hatchback,CNG,Automatic,307079,1146,excellent,Private Party,品川区,Fukuoka,Japan,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True
1870,Audi,A4,2012,,Coupe,Diesel,CVT,175751,3634,excellent,Private Party,富津市,Aichi,Japan,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1871,Toyota,Innova,2018,Limited,Pickup,Diesel,Automatic,97769,10942,like new,Dealer,横浜市西区,Tokyo,Japan,True,False,True,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
1872,Ford,Escape,2010,LX,Pickup,Petrol,Automatic,193585,1534,,Private Party,Ochsenfurt,NI,Germany,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True
1873,Nissan,Rogue,2018,Platinum,MPV,Electric,DCT,58389,7707,excellent,Private Party,Jesseland,NS,Canada,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False
1874,Maruti,Baleno,2017,LT,MPV,Hybrid,Manual,74078,4147,excellent,Dealer,Port Elizabeth,WC,South Africa,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True
1875,Mahindra,Scorpio,2014,LX,Crossover,Hybrid,CVT,99577,2091,good,Dealer,Georgemouth,SCT,UK,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False
1876,Kia,Sorento,2013,,Coupe,Diesel,Manual,159239,2214,new,Private Party,Pretoria,GP,South Africa,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1877,Nissan,Sentra,2016,,Coupe,Diesel,Manual,66171,5871,good,Private Party,Pretoria,LP,South Africa,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False
1878,Ford,Maverick,2025,,SUV,Petrol,Automatic,0,36175,good,Private Party,da Rosa de Goiás,BA,Brazil,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False
1879,Skoda,Octavia,2021,L,Hatchback,Diesel,Automatic,94588,8274,good,Private Party,横浜市都筑区,Osaka,Japan,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False
1880,Audi,A4,2025,Limited,Crossover,Petrol,Automatic,0,57503,excellent,Certified Pre-Owned,横浜市栄区,Aichi,Japan,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1881,Ford,F-150,2012,Trend,Sedan,Diesel,CVT,119422,1507,good,Dealer,Stevensonside,NJ,US,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True
1882,Maruti,Swift,2018,,Sedan,Diesel,Automatic,115575,3226,like new,Certified Pre-Owned,Williammouth,NIR,UK,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True
1883,Ford,Escape,2024,Limited,Convertible,Diesel,Automatic,8408,25527,fair,Dealer,Pereira de Cunha,AM,Brazil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884,Nissan,Magnite,2017,Platinum,Pickup,Diesel,Automatic,80184,5964,fair,Dealer,Forsterside,NIR,UK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1885,Mahindra,XUV700,2023,LTZ,Convertible,Petrol,Manual,18376,18789,good,Dealer,Rocha do Amparo,MG,Brazil,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1886,Skoda,Octavia,2018,Base,Convertible,Petrol,Manual,69658,4617,salvage,Private Party,Durban,FS,South Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1887,Honda,City,2019,L,Pickup,Petrol,Automatic,92921,13068,excellent,Private Party,小笠原村,Aichi,Japan,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True
1888,Volkswagen,Taigun,2013,Trend,SUV,Diesel,Automatic,140081,3429,excellent,Dealer,Klötze,SL,Germany,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False
1889,Tata,Punch,2020,SE,Coupe,Petrol,Manual,47429,7850,good,Dealer,South Erik,BC,Canada,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False
1890,Audi,Q5,2010,,Pickup,CNG,Manual,141627,2850,like new,Private Party,Philipmouth,MI,US,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
